SD initialization failed!
Is there an SD card inserted?
13585 30469890 70 18.93 3043277 21.97
13586 30470758 108 22.63 3043283 21.76
13587 30471337 207 35.26 3043289 21.97
13588 30471486 113 23.02 3043295 21.97
13589 30471819 319 57.64 3043301 21.76
13590 30474819 63 17.91 3043307 21.87
13591 30476393 217 37.04 3043313 21.76
13592 30477208 181 30.87 3043319 21.76
13593 30481765 60 17.43 3043325 21.76
13594 30483093 124 23.92 3043331 21.97
13595 30489603 79 20.03 3043337 21.87
13596 30492368 115 23.18 3043343 21.76
13597 30493589 159 27.66 3043349 21.97
13598 30496645 76 19.69 3043355 21.97
13599 30497239 71 19.06 3043361 21.65
13600 30499263 131 24.54 3043367 21.97
13601 30499411 231 39.55 3043373 21.97
13602 30500560 69 18.79 3043379 21.87
13603 30500736 135 24.92 3043385 21.97
13604 30500811 70 18.93 3043391 21.76
13605 30504176 79 20.03 3043397 21.97
13606 30505073 295 51.75 3043403 21.76
13607 30506711 127 24.18 3043409 21.97
13608 30507414 390 82.70 3043415 21.87
13609 30507891 243 41.74 3043421 21.97
13610 30508006 188 32.01 3043427 21.76
13611 30508730 77 19.81 3043433 21.97
13612 30508963 69 18.79 3043439 21.87
13613 30510949 133 24.73 3043445 21.97
13614 30515063 57 16.93 3043451 22.19
13615 30518689 71 19.06 3043457 21.76
13616 30519258 79 20.03 3043463 21.97
13617 30523844 66 18.36 3043469 21.97
13618 30528030 74 19.44 3043475 21.97
13619 30529420 71 19.06 3043481 21.87
13620 30531061 188 32.01 3043487 21.97
13621 30531070 241 41.39 3043493 21.65
13622 30531973 67 18.51 3043506 21.76
13623 30533817 352 66.89 3043512 21.87
13624 30534982 57 16.93 3043518 21.76
13625 30537606 176 30.09 3043524 22.19
13626 30537666 67 18.51 3043530 21.97
13627 30545620 241 41.39 3043536 21.76
13628 30545697 135 24.92 3043542 21.76
13629 30550337 147 26.19 3043548 21.76
13630 30551311 197 33.52 3043554 21.97
13631 30551322 199 33.86 3043560 21.97
13632 30551521 94 21.50 3043571 21.97
13633 30553069 113 23.02 3043577 21.97
13634 30554937 432 101.61 3043583 21.65
13635 30556020 167 28.76 3043589 21.76
13636 30556179 385 80.11 3043595 21.65
13637 30557134 88 20.96 3043601 21.87
13638 30558176 51 15.86 3043607 22.19
13639 30560665 69 18.79 3043613 22.19
13640 30560934 71 19.06 3043619 22.19
13641 30564209 71 19.06 3043625 21.97
13642 30568796 124 23.92 3043631 21.97
13643 30574545 274 47.52 3043637 21.97
13644 30575387 480 130.21 3043643 22.19
13645 30576054 63 17.91 3043649 21.97
13646 30576572 238 40.82 3043655 21.97
13647 30581319 56 16.76 3043661 21.97
13648 30586241 126 24.09 3043667 21.87
13649 30589921 60 17.43 3043673 21.87
13650 30593385 120 23.58 3043679 22.19
13651 30593692 61 17.60 3043685 21.97
13652 30594865 53 16.22 3043691 21.97
13653 30595571 67 18.51 3043697 21.97
13654 30596930 391 82.35 3043703 21.97
13655 30598142 83 20.46 3043709 21.97
13656 30598417 167 28.76 3043715 21.87
13657 30599298 220 37.58 3043721 21.76
13658 30599620 127 24.18 3043727 21.87
13659 30599640 156 27.28 3043733 21.97
13660 30599894 511 149.39 3043739 21.54
13661 30599951 287 50.23 3043745 21.97
13662 30603179 194 33.00 3043751 21.76
13663 30605470 92 21.32 3043757 21.97
13664 30607832 595 212.63 3043763 21.97
13665 30608186 120 23.58 3043769 21.97
13666 30609179 112 22.94 3043775 22.19
13667 30609786 83 20.46 3043781 21.87
13668 30610852 88 20.96 3043787 21.87
13669 30611608 145 25.96 3043793 21.76
13670 30613174 163 28.20 3043799 21.97
13671 30620109 135 24.92 3043805 21.76
13672 30622662 184 31.36 3043811 21.97
13673 30623064 79 20.03 3043817 21.97
13674 30623880 79 20.03 3043823 21.97
13675 30624877 225 38.48 3043829 21.97
13676 30625207 172 29.49 3043835 21.97
13677 30630024 167 28.76 3043841 21.97
13678 30630065 76 19.69 3043847 21.97
13679 30631243 291 50.97 3043853 21.76
13680 30635057 83 20.46 3043859 21.97
13681 30635193 227 38.83 3043865 21.87
13682 30635418 88 20.96 3043871 21.97
13683 30637956 103 22.23 3043877 21.97
13684 30638593 76 19.69 3043883 21.97
13685 30646438 120 23.58 3043889 21.76
13686 30648332 135 24.92 3043895 21.65
13687 30653351 83 20.46 3043901 21.97
13688 30654676 63 17.91 3043907 21.76
13689 30657425 798 700.68 3043913 21.76
13690 30657959 63 17.91 3043919 21.65
13691 30659827 149 26.42 3043925 21.97
13692 30661135 56 16.76 3043931 21.76
13693 30664441 79 20.03 3043937 21.76
13694 30666177 143 25.74 3043943 21.97
13695 30666363 166 28.62 3043949 21.97
13696 30666743 66 18.36 3043955 21.97
13697 30667293 67 18.51 3043961 21.87
13698 30670927 81 20.25 3043967 21.76
13699 30672382 63 17.91 3043973 21.76
13700 30673075 345 64.98 3043979 21.87
13701 30673627 79 20.03 3043985 21.97
13702 30674429 112 22.94 3043991 21.97
13703 30680305 66 18.36 3043997 21.65
13704 30682411 156 27.28 3044003 21.97
13705 30683053 63 17.91 3044009 21.97
13706 30684190 71 19.06 3044015 22.19
13707 30689371 93 21.41 3044021 22.19
13708 30689384 56 16.76 3044027 22.19
13709 30690711 66 18.36 3044033 21.97
13710 30694744 79 20.03 3044039 21.97
13711 30694766 53 16.22 3044045 21.97
13712 30695851 542 168.67 3044051 21.76
13713 30696632 83 20.46 3044057 21.76
13714 30701165 103 22.23 3044063 22.19
13715 30702511 67 18.51 3044069 21.97
13716 30702569 56 16.76 3044075 22.19
13717 30704674 88 20.96 3044081 21.97
13718 30708022 69 18.79 3044087 21.97
13719 30714890 344 64.67 3044093 21.65
13720 30715115 51 15.86 3044099 21.97
13721 30715626 172 29.49 3044105 22.19
13722 30715727 120 23.58 3044111 21.97
13723 30716618 241 41.39 3044117 21.87
13724 30720238 365 71.38 3044123 21.54
13725 30720488 254 43.77 3044129 21.97
13726 30721533 122 23.75 3044135 21.65
13727 30723495 99 21.91 3044141 21.97
13728 30725835 51 15.86 3044147 21.97
13729 30725889 69 18.79 3044153 21.76
13730 30726872 167 28.76 3044159 21.97
13731 30727838 96 21.67 3044165 21.97
13732 30729912 57 16.93 3044171 21.65
13733 30729964 89 21.05 3044177 21.76
13734 30738404 101 22.08 3044183 21.87
13735 30739129 217 37.04 3044189 21.97
13736 30741537 92 21.32 3044195 21.97
13737 30744698 49 15.48 3044201 21.87
13738 30747705 102 22.15 3044207 21.97
13739 30748056 88 20.96 3044213 21.76
13740 30749936 103 22.23 3044219 21.76
13741 30752120 49 15.48 3044225 21.76
13742 30755936 131 24.54 3044231 21.76
13743 30761460 71 19.06 3044237 21.65
13744 30762712 284 49.41 3044243 21.97
13745 30765617 293 51.29 3044249 21.87
13746 30767266 216 36.85 3044255 21.65
13747 30768523 143 25.74 3044261 22.19
13748 30771165 96 21.67 3044267 21.87
13749 30776341 96 21.67 3044273 21.65
13750 30776767 216 36.85 3044279 21.76
13751 30780848 126 24.09 3044285 21.97
13752 30781513 153 26.90 3044291 21.87
13753 30781958 384 80.08 3044297 21.97
13754 30782732 216 36.85 3044303 21.97
13755 30787484 88 20.96 3044309 21.87
13756 30789259 273 47.25 3044315 21.54
13757 30789285 94 21.50 3044321 21.97
13758 30794126 115 23.18 3044327 21.97
13759 30795526 97 21.75 3044333 21.65
13760 30797458 51 15.86 3044339 21.76
13761 30799101 295 51.75 3044345 21.97
13762 30799609 286 49.78 3044351 21.97
13763 30802779 56 16.76 3044357 21.65
13764 30806182 78 19.92 3044363 22.19
13765 30810301 109 22.70 3044369 21.76
13766 30813546 65 18.22 3044375 21.76
13767 30814236 92 21.32 3044381 21.97
13768 30815745 199 33.86 3044387 21.87
13769 30816570 92 21.32 3044393 21.76
13770 30821989 102 22.15 3044399 21.76
13771 30823037 63 17.91 3044405 21.76
13772 30823162 463 119.23 3044411 21.97
13773 30824438 115 23.18 3044417 21.97
13774 30832292 63 17.91 3044423 21.87
13775 30833750 85 20.67 3044429 21.97
13776 30837953 170 29.19 3044435 22.19
13777 30840949 204 34.73 3044441 21.87
13778 30843209 98 21.83 3044447 21.97
13779 30844641 390 82.70 3044453 21.97
13780 30845566 312 55.68 3044459 21.97
13781 30848262 286 49.78 3044465 22.19
13782 30850379 290 50.82 3044471 21.97
13783 30852150 51 15.86 3044477 21.87
13784 30852933 101 22.08 3044483 21.97
13785 30855025 159 27.66 3044489 21.97
13786 30855264 186 31.68 3044495 21.76
13787 30857543 79 20.03 3044501 22.08
13788 30857622 61 17.60 3044507 21.97
13789 30860011 415 95.00 3044513 21.97
13790 30863430 255 43.96 3044519 21.97
13791 30868880 248 42.69 3044525 21.87
13792 30871987 93 21.41 3044531 22.19
13793 30873058 115 23.18 3044537 21.97
13794 30875074 63 17.91 3044543 22.19
13795 30878385 263 45.37 3044549 21.97
13796 30878861 76 19.69 3044555 21.97
13797 30884137 167 28.76 3044561 21.97
13798 30887460 51 15.86 3044567 21.76
13799 30891492 352 66.89 3044573 21.97
13800 30893581 396 85.28 3044579 21.87
13801 30896907 364 71.71 3044585 22.19
13802 30899483 117 23.34 3044591 21.87
13803 30900015 480 130.21 3044597 21.76
13804 30906133 455 117.03 3044603 22.19
13805 30907236 384 80.08 3044609 21.97
13806 30908375 71 19.06 3044615 22.19
13807 30908544 124 23.92 3044621 22.19
13808 30909344 71 19.06 3044627 21.97
13809 30909678 159 27.66 3044633 21.97
13810 30910760 89 21.05 3044639 22.19
13811 30910827 50 15.67 3044645 22.19
13812 30911456 51 15.86 3044651 21.97
13813 30913080 152 26.78 3044657 21.97
13814 30913837 163 28.20 3044663 21.97
13815 30914552 48 15.29 3044669 21.54
13816 30917633 255 43.96 3044675 21.97
13817 30920148 62 17.75 3044681 22.19
13818 30923158 511 149.39 3044687 21.97
13819 30923684 318 57.28 3044693 21.87
13820 30924000 233 39.92 3044699 21.97
13821 30924949 63 17.91 3044705 21.87
13822 30927820 89 21.05 3044711 21.87
13823 30931730 89 21.05 3044717 21.97
13824 30933255 96 21.67 3044723 21.87
13825 30937134 263 45.37 3044729 21.97
13826 30938552 63 17.91 3044735 21.97
13827 30938982 199 33.86 3044741 21.97
13828 30939008 141 25.53 3044747 21.76
13829 30941410 67 18.51 3044753 21.65
13830 30941932 56 16.76 3044759 21.97
13831 30941944 294 51.51 3044765 21.97
13832 30942802 236 40.44 3044772 21.76
13833 30943158 142 25.64 3044778 21.87
13834 30948215 179 30.55 3044784 21.97
13835 30951333 269 46.58 3044790 21.97
13836 30952314 51 15.86 3044796 21.65
13837 30953459 249 42.85 3044802 21.97
13838 30954121 63 17.91 3044808 21.54
13839 30954457 291 50.97 3044814 21.97
13840 30954973 504 143.61 3044820 21.87
13841 30955670 165 28.48 3044826 21.76
13842 30958594 352 66.89 3044832 21.76
13843 30961110 63 17.91 3044838 21.97
13844 30967573 497 142.37 3044844 21.65
13845 30967809 231 39.55 3044850 21.87
13846 30973808 53 16.22 3044856 22.19
13847 30976458 57 16.93 3044862 21.76
13848 30976551 152 26.78 3044868 21.97
13849 30977591 184 31.36 3044874 21.87
13850 30978358 67 18.51 3044880 21.44
13851 30980775 113 23.02 3044886 21.97
13852 30981838 277 48.09 3044892 21.76
13853 30983081 96 21.67 3044898 21.97
13854 30983349 513 148.53 3044904 21.97
13855 30985299 197 33.52 3044910 21.76
13856 30985577 263 45.37 3044916 21.65
13857 30987909 285 49.78 3044922 21.97
13858 30988354 480 130.21 3044928 21.65
13859 30988958 78 19.92 3044934 21.97
13860 30990282 287 50.23 3044940 21.54
13861 30990950 78 19.92 3044946 21.65
13862 30991277 254 43.77 3044952 21.76
13863 30991851 56 16.76 3044958 21.97
13864 30991921 56 16.76 3044964 22.19
13865 30992894 462 120.87 3044970 21.97
13866 30993143 76 19.69 3044976 21.97
13867 30995061 231 39.55 3044982 21.97
13868 30995181 461 121.42 3044988 21.54
13869 30997146 135 24.92 3044994 21.97
13870 30999815 419 97.20 3045000 22.19
13871 31000407 79 20.03 3045006 21.76
13872 31001424 63 17.91 3045012 21.97
13873 31003698 115 23.18 3045018 21.65
13874 31010894 53 16.22 3045024 21.97
13875 31011303 179 30.55 3045030 22.19
13876 31013010 371 73.82 3045036 22.19
13877 31014236 109 22.70 3045042 21.97
13878 31018880 60 17.43 3045048 21.97
13879 31020452 78 19.92 3045054 21.76
13880 31023142 74 19.44 3045060 21.87
13881 31026497 440 109.25 3045066 22.19
13882 31027653 81 20.25 3045072 21.76
13883 31027918 211 35.96 3045078 21.76
13884 31028899 255 43.96 3045084 21.76
13885 31029218 79 20.03 3045090 21.65
13886 31031615 51 15.86 3045096 21.65
13887 31034507 96 21.67 3045102 21.97
13888 31036341 63 17.91 3045108 21.97
13889 31039459 78 19.92 3045114 21.97
13890 31040440 263 45.37 3045120 21.97
13891 31042438 432 101.61 3045126 21.97
13892 31044567 316 56.81 3045132 21.76
13893 31044976 57 16.93 3045138 21.97
13894 31047874 56 16.76 3045144 21.87
13895 31052410 99 21.91 3045150 21.97
13896 31055785 207 35.26 3045156 21.87
13897 31056108 568 189.84 3045162 21.76
13898 31057868 156 27.28 3045168 21.87
13899 31060259 56 16.76 3045174 21.97
13900 31064903 61 17.60 3045180 21.87
13901 31068607 83 20.46 3045186 21.76
13902 31068986 179 30.55 3045192 21.65
13903 31069097 142 25.64 3045198 21.97
13904 31069860 163 28.20 3045204 21.97
13905 31075750 67 18.51 3045210 21.97
13906 31077898 199 33.86 3045216 21.87
13907 31079153 120 23.58 3045222 21.76
13908 31079612 88 20.96 3045228 21.76
13909 31080945 174 29.79 3045234 21.76
13910 31082867 115 23.18 3045240 21.97
13911 31083252 280 48.67 3045246 22.19
13912 31083550 78 19.92 3045252 21.97
13913 31084607 82 20.36 3045258 21.97
13914 31088508 63 17.91 3045264 21.87
13915 31089273 101 22.08 3045270 21.97
13916 31092083 88 20.96 3045276 21.97
13917 31092287 57 16.93 3045282 21.97
13918 31093837 304 53.73 3045288 21.76
13919 31094148 487 132.65 3045294 21.87
13920 31095031 103 22.23 3045300 21.97
13921 31095396 70 18.93 3045306 22.19
13922 31098616 291 50.97 3045312 21.76
13923 31102054 88 20.96 3045318 21.97
13924 31104401 505 145.23 3045324 22.19
13925 31105397 88 20.96 3045330 21.87
13926 31106615 287 50.23 3045336 21.87
13927 31106704 62 17.75 3045342 21.97
13928 31106715 96 21.67 3045348 21.76
13929 31108686 153 26.90 3045357 21.76
13930 31110896 103 22.23 3045363 21.76
13931 31111285 99 21.91 3045369 21.97
13932 31111623 79 20.03 3045375 21.97
13933 31114910 51 15.86 3045381 21.65
13934 31116808 126 24.09 3045387 22.19
13935 31116834 332 61.17 3045393 21.97
13936 31117415 103 22.23 3045399 21.97
13937 31121569 140 25.42 3045405 21.97
13938 31126482 96 21.67 3045411 21.76
13939 31127648 112 22.94 3045417 21.97
13940 31128090 51 15.86 3045423 21.97
13941 31129633 67 18.51 3045429 22.19
13942 31130348 60 17.43 3045435 21.97
13943 31131863 152 26.78 3045441 21.54
13944 31136436 90 21.14 3045447 22.19
13945 31139016 172 29.49 3045453 21.76
13946 31141268 173 29.64 3045459 21.97
13947 31141334 70 18.93 3045465 21.97
13948 31142131 396 85.28 3045471 21.87
13949 31143708 153 26.90 3045477 21.76
13950 31146460 81 20.25 3045483 21.87
13951 31146867 163 28.20 3045489 21.76
13952 31149456 70 18.93 3045495 21.76
13953 31150331 184 31.36 3045501 21.97
13954 31153393 249 42.85 3045507 21.97
13955 31154401 178 30.40 3045513 21.97
13956 31156932 60 17.43 3045519 21.97
13957 31157608 103 22.23 3045525 21.76
13958 31159153 199 33.86 3045531 21.97
13959 31162497 76 19.69 3045537 21.97
13960 31167950 655 252.34 3045543 21.97
13961 31169062 108 22.63 3045549 21.97
13962 31169392 188 32.01 3045555 21.97
13963 31171293 285 49.78 3045561 22.19
13964 31174193 83 20.46 3045567 21.87
13965 31175913 335 61.77 3045573 21.87
13966 31179246 53 16.22 3045579 21.65
13967 31183401 67 18.51 3045585 22.19
13968 31185007 339 62.98 3045591 21.97
13969 31190793 79 20.03 3045597 21.97
13970 31190799 185 31.51 3045603 21.97
13971 31193570 444 109.09 3045617 21.76
13972 31195128 326 59.13 3045623 21.76
13973 31195232 92 21.32 3045629 21.54
13974 31196783 131 24.54 3045635 21.97
13975 31200914 115 23.18 3045641 22.19
13976 31201271 63 17.91 3045647 22.19
13977 31202481 56 16.76 3045653 21.87
13978 31204729 143 25.74 3045659 21.97
13979 31206440 134 24.82 3045665 22.19
13980 31210316 242 41.58 3045671 21.97
13981 31211262 193 32.84 3045677 21.87
13982 31218174 312 55.68 3045683 21.87
13983 31220556 93 21.41 3045689 21.97
13984 31221502 58 17.10 3045695 21.97
13985 31222099 101 22.08 3045701 21.97
13986 31227056 225 38.48 3045707 21.87
13987 31227324 291 50.97 3045713 21.76
13988 31227576 178 30.40 3045719 21.76
13989 31230766 217 37.04 3045725 21.87
13990 31233343 141 25.53 3045731 21.97
13991 31237748 67 18.51 3045737 21.65
13992 31240236 162 28.06 3045743 21.97
13993 31242218 255 43.96 3045749 21.97
13994 31247419 85 20.67 3045755 21.76
13995 31248236 67 18.51 3045761 21.87
13996 31249282 56 16.76 3045767 21.97
13997 31249684 88 20.96 3045773 21.97
13998 31250961 167 28.76 3045779 21.97
13999 31252741 103 22.23 3045785 21.87
14000 31254040 127 24.18 3045791 21.97
14001 31254338 176 30.09 3045797 21.76
14002 31255118 259 44.69 3045803 21.97
14003 31257295 57 16.93 3045809 21.97
14004 31257953 107 22.55 3045815 21.76
14005 31258360 56 16.76 3045821 21.97
14006 31260583 134 24.82 3045827 22.19
14007 31263580 83 20.46 3045833 22.19
14008 31265800 96 21.67 3045839 21.76
14009 31267769 63 17.91 3045845 21.87
14010 31269177 83 20.46 3045851 21.97
14011 31270465 162 28.06 3045857 22.19
14012 31271861 84 20.57 3045863 21.97
14013 31282042 284 49.41 3045869 21.97
14014 31282933 79 20.03 3045875 21.87
14015 31283712 197 33.52 3045881 21.97
14016 31284934 265 45.75 3045887 22.19
14017 31286955 575 187.30 3045893 21.76
14018 31288163 70 18.93 3045899 21.87
14019 31289241 173 29.64 3045905 21.97
14020 31293005 99 21.91 3045911 21.87
14021 31295675 79 20.03 3045917 21.87
14022 31297798 99 21.91 3045923 21.87
14023 31298334 89 21.05 3045929 22.19
14024 31298456 113 23.02 3045935 22.19
14025 31298599 62 17.75 3045941 21.65
14026 31308467 120 23.58 3045947 21.76
14027 31309176 88 20.96 3045953 22.19
14028 31310032 60 17.43 3045959 21.76
14029 31311156 62 17.75 3045965 21.97
14030 31313850 217 37.04 3045971 21.76
14031 31314571 51 15.86 3045977 21.76
14032 31314873 444 109.09 3045983 21.76
14033 31315624 67 18.51 3045989 21.76
14034 31317027 57 16.93 3045995 21.65
14035 31324048 295 51.75 3046001 21.76
14036 31325058 71 19.06 3046007 21.97
14037 31327372 293 51.29 3046013 21.76
14038 31327411 280 48.67 3046019 21.76
14039 31328366 63 17.91 3046025 21.97
14040 31331305 103 22.23 3046031 21.87
14041 31333434 79 20.03 3046037 21.97
14042 31339377 94 21.50 3046043 21.97
14043 31344126 78 19.92 3046049 21.97
14044 31344918 547 162.22 3046055 21.97
14045 31347569 159 27.66 3046061 21.76
14046 31348250 216 36.85 3046067 21.97
14047 31350192 51 15.86 3046073 21.76
14048 31350836 204 34.73 3046079 21.65
14049 31350921 177 30.25 3046085 21.97
14050 31350996 56 16.76 3046091 21.76
14051 31352950 96 21.67 3046097 21.97
14052 31357548 425 99.48 3046103 21.97
14053 31357559 67 18.51 3046109 21.97
14054 31360642 79 20.03 3046118 21.65
14055 31362685 153 26.90 3046124 21.76
14056 31366649 96 21.67 3046130 21.97
